N° Client,Nom Client,Date facture,Date d'échéance,Echu/Non échu,Libellé Facture non réglée,Facturé TTC,Règlement/Avoir ,Action,Date de régularisation,Motif rejet ,COMMENTAIRE,,
BT0013,JEAN-YVES FOURNIER,20001268000006,4/15/2020,1807014-20-BT0013,13.00,,,,"Client prétend passer régler mais ne s'est jamais présenté, aucun règlement reçu -client chez CAP à partir du 15/06",,,,,,,,
BT0013,JEAN-YVES FOURNIER,20001268000006,4/15/2020,1807014-19-BT0013,13.00,,,,"Client prétend passer régler mais ne s'est jamais présenté, aucun règlement reçu -client chez CAP à partir du 15/06",,,,,,,,
BT0013,JEAN-YVES FOURNIER,20001268000006,5/10/2020,1807014-22-BT0013,13.00,,,,"Client prétend passer régler mais ne s'est jamais présenté, aucun règlement reçu -client chez CAP à partir du 15/06",,,,,,,,
BT0013,JEAN-YVES FOURNIER,20001268000006,6/10/2020,1807014-23-BT0013,13.00,,,,"Client prétend passer régler mais ne s'est jamais présenté, aucun règlement reçu -client chez CAP à partir du 15/06",,,,,,,,
BT0124,JULIEN ROOMS,,8/20/2019,1903116-5-BT0124,12.00,,,,Après plusieurs appels et mails sans réponses- client chez Cap recouvrement à partir du 12/11,,,,,,,,
BT0124,JULIEN ROOMS,,9/20/2019,1903116-6-BT0124,12.00,,,,Après plusieurs appels et mails sans réponses- client chez Cap recouvrement à partir du 12/11,,,,,,,,
BT0124,JULIEN ROOMS,,10/20/2019,1903116-7-BT0124,12.00,,,,Après plusieurs appels et mails sans réponses- client chez Cap recouvrement à partir du 12/11,,,,,,,,
BT0124,JULIEN ROOMS,,11/20/2019,1903116-8-BT0124,12.00,,,,,,,,,,,,
BT0124,JULIEN ROOMS,,12/20/2019,1903117-8-BT0124,12.00,,,,,,,,,,,,
BT0280,BLIET Mélanie,20001268000007,5/1/2020,1907237-10-BT00280,13.00,,,,Message vocal + mail le 05/06 // idem le 15/06 - client chez CAP à partir du 01/07,,,,,,,,
BT0280,BLIET Mélanie,20001268000007,6/1/2020,1907237-11-BT00280,13.00,,,,Message vocal + mail le 05/06 // idem le 15/06 - client chez CAP à partir du 01/07,,,,,,,,
F00230,NPC PNEUS,181268.1,9/1/2018,F-1312041-57 -F00230,178.80,,,IRRECOUVRABLE,La cliente ne veut pas régler,,,,,,,,
F00230,NPC PNEUS,181268.1,10/1/2018,F-1312041-58 -F00230,178.80,,,IRRECOUVRABLE,La cliente ne veut pas régler,,,,,,,,
F00230,NPC PNEUS,181268.1,11/1/2018,F-1312041-59 -F00230,178.80,,,IRRECOUVRABLE,La cliente ne veut pas régler,,,,,,,,
F00230,NPC PNEUS,181268.1,12/1/2018,F-1312041-60 -F00230,178.80,,,IRRECOUVRABLE,La cliente ne veut pas régler,,,,,,,,
F00230,NPC PNEUS,181268.1,1/1/2019,F-1312041-61-F00230,178.80,,,IRRECOUVRABLE,La cliente ne veut pas régler,,,,,,,,
F00230,NPC PNEUS,181268.1,10/1/2018,F-1602056-11-F00230,413.64,,,IRRECOUVRABLE,La cliente ne veut pas régler,,,,,,,,
F00230,NPC PNEUS,181268.1,1/1/2019,F-1602056-12-F00230,413.64,,,IRRECOUVRABLE,La cliente ne veut pas régler,,,,,,,,
F00230,NPC PNEUS,181268.1,4/1/2019,F-1602056-13-F00230,413.64,,,IRRECOUVRABLE,La cliente ne veut pas régler,,,,,,,,
F00230,NPC PNEUS,181268.1,7/1/2019,F-1602056-14-F00230,413.64,,,IRRECOUVRABLE,La cliente ne veut pas régler,,,,,,,,
F00230,NPC PNEUS,181268.1,10/1/2019,F-1602056-15-F00230,413.64,,,IRRECOUVRABLE,La cliente ne veut pas régler,,,,,,,,
S00747,CHRETIEN MATERIAUX,,9/27/2018,F-1109026-71-S00747,294.84,,,,,,,,,,,,
S00747,CHRETIEN MATERIAUX,,9/27/2018,F-1109026-72-S00747,294.84,,,,,,,,,,,,
S00747,CHRETIEN MATERIAUX,,9/27/2018,F-1109026-73-S00747,294.84,,,,,,,,,,,,
S00747,CHRETIEN MATERIAUX,,9/27/2018,F-1109026-74-S00747,294.84,,,,,,,,,,,,
S00747,CHRETIEN MATERIAUX,,9/27/2018,F-1109026-75-S00747,294.84,,,,,,,,,,,,
S00747,CHRETIEN MATERIAUX,,9/27/2018,F-1109026-76-S00747,294.84,,,,,,,,,,,,
S00747,CHRETIEN MATERIAUX,,9/27/2018,F-1109026-77-S00747,294.84,,,,,,,,,,,,
N° Client,Nom Client,Date facture,Libellé Facture non réglée,Action,Facturé TTC,Règlement/Avoir ,Date de régularisation,Commentaire,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S00110,FXM EVENEMENTS,11/1/2011,F0807184-1-S00110,Dossier envoyé huissier le 13/09/12,254.20,254.20,1/18/2013,"Impayé avec motif : ""PAS D'ORDRE DE PAYER"". Facture de 239,20 + 15 € de frais de rejet. Il avait été convenu entre Jérôme et le client de réduire la prol à 6 mois sous condition de règlement des 6 loyers. Transmis chez l'huissier le 13/09/12. Chèque reçu directement du client le 18/01/13",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S00110,FXM EVENEMENTS,12/1/2011,F0807184-2-S00110,Dossier envoyé huissier le 13/09/12,254.20,254.20,1/18/2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S00110,FXM EVENEMENTS,1/1/2012,F0807184-3-S00110,Dossier envoyé huissier le 13/09/12,254.20,254.20,1/18/2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S00110,FXM EVENEMENTS,2/1/2012,F0807184-4-S00110,Dossier envoyé huissier le 13/09/12,254.20,254.20,1/18/2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S00110,FXM EVENEMENTS,3/1/2012,F0807184-5-S00110,Dossier envoyé huissier le 13/09/12,254.20,254.20,1/18/2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S00110,FXM EVENEMENTS,4/1/2012,F0807184-6-S00110,Dossier envoyé huissier le 13/09/12,254.20,254.20,1/18/2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S00209,Garage CARPENTIER Dominique,11/1/2010,F0708041-10-S00209,Envoyé chez l'huissier le 03/07/12,84.92,84.92,1/14/2014,Quelques factures rejetées pour motif CONTESTATION DU DEBITEUR. Les autres n'on pas ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S00209,Garage CARPENTIER Dominique,12/1/2010,F0708041-11-S00209,Envoyé chez l'huissier le 03/07/12,84.92,84.92,1/14/2014,été prélevées. Le client nous avait promis d'envoyer des chèques à débiter à plusieurs dates mais ne les a jamais envoyés. Dossier transmis à l'huissier le 03/07/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S00209,Garage CARPENTIER Dominique,1/1/2011,F0708041-12-S00209,Envoyé chez l'huissier le 03/07/12,84.92,84.92,1/14/2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S00209,Garage CARPENTIER Dominique,2/1/2011,F0708041-13-S00209,Envoyé chez l'huissier le 03/07/12,84.92,84.92,1/14/2014,chèque de 500 € reçu le 28/05/2013 de l'huissier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S00209,Garage CARPENTIER Dominique,3/1/2011,F0708041-14-S00209,Envoyé chez l'huissier le 03/07/12,84.92,84.92,1/14/2014,chèque reçu de 200€ le 30/07/2013 de l'huissier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S00209,Garage CARPENTIER Dominique,4/1/2011,F0708041-15-S00209,Envoyé chez l'huissier le 03/07/12,84.92,84.92,1/14/2014,chèque reçude 300 € le 30/10/2013 de l'huissier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S00209,Garage CARPENTIER Dominique,5/1/2011,F0708041-16-S00209,Envoyé chez l'huissier le 03/07/12,84.92,84.92,1/14/2014,"chèque reçu de 191,45 € le 14/01/2014 de l'huissier",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S00209,Garage CARPENTIER Dominique,6/1/2011,F0708041-17-S00209,Envoyé chez l'huissier le 03/07/12,84.92,84.92,1/14/2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S00209,Garage CARPENTIER Dominique,7/1/2011,F0708041-18-S00209,Envoyé chez l'huissier le 03/07/12,84.92,84.92,1/14/2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S00209,Garage CARPENTIER Dominique,8/1/2011,F0708041-19-S00209,Envoyé chez l'huissier le 03/07/12,84.92,84.92,1/14/2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S00209,Garage CARPENTIER Dominique,9/1/2011,F0708041-20-S00209,Envoyé chez l'huissier le 03/07/12,84.92,84.92,1/14/2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S00209,Garage CARPENTIER Dominique,10/1/2011,F0708041-21-S00209,Envoyé chez l'huissier le 03/07/12,84.92,84.92,1/14/2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S00209,Garage CARPENTIER Dominique,11/1/2011,F0708041-22-S00209,Envoyé chez l'huissier le 03/07/12,84.92,84.92,1/14/2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S00209,Garage CARPENTIER Dominique,12/1/2011,F0708041-23-S00209,Envoyé chez l'huissier le 03/07/12,84.92,84.92,1/14/2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S00209,Garage CARPENTIER Dominique,1/1/2012,F0708041-24-S00209,Envoyé chez l'huissier le 03/07/12,84.92,84.92,1/14/2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S00209,Garage CARPENTIER Dominique,2/1/2012,F0708041-25-S00209,Envoyé chez l'huissier le 03/07/12,84.92,84.92,1/14/2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S00209,Garage CARPENTIER Dominique,3/1/2012,F0708041-26-S00209,Envoyé chez l'huissier le 03/07/12,84.92,84.92,1/14/2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S00209,Garage CARPENTIER Dominique,4/1/2012,F0708041-27-S00209,Envoyé chez l'huissier le 03/07/12,84.92,84.92,1/14/2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S00209,Garage CARPENTIER Dominique,5/1/2012,F0708041-28-S00209,Envoyé chez l'huissier le 03/07/12,84.92,84.92,1/14/2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S00209,Garage CARPENTIER Dominique,1/14/2014,0708041-1-LI-S00209,,75.00,75.00,1/14/2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S00209,Garage CARPENTIER Dominique,1/14/2014,0708041-2-LI-S00209,,5.85,5.85,1/14/2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S00349,HAYEZ,4/1/2012,F0711067-4-S00349,Dossier envoyé huissier le 28/08/12,239.20,239.20,7/25/2014,Dossier envoyé huissier le 28/08/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S00349,HAYEZ,5/1/2012,F0711067-5-S00349,Dossier envoyé huissier le 28/08/12,239.20,239.20,7/25/2014,Chèque 530 € reçu de l'huissier le 25/07/2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S00349,HAYEZ,6/1/2012,F0711067-6-S00349,Dossier envoyé huissier le 28/08/12,239.20,239.20,7/25/2014,Chèque 430 € reçu de l'huissier le 25/08/2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S00349,HAYEZ,7/1/2012,F0711067-7-S00349,Dossier envoyé huissier le 28/08/12,239.20,239.20,8/25/2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S00349,HAYEZ,9/1/2012,F0711067-9-S00349,AVOIR EMIS,239.20,239.20,8/2/2013,avoir émis en date du 02/08/2013. Le client a restitué le matériel en  Juin 2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S00349,HAYEZ,10/1/2012,F0711067-10-S00349,AVOIR EMIS,239.20,239.20,8/2/2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S00349,HAYEZ,11/1/2012,F0711067-11-S00349,AVOIR EMIS,239.20,239.20,8/2/2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S00349,HAYEZ,12/1/2012,F0711067-12-S00349,AVOIR EMIS,239.20,239.20,8/2/2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S00349,HAYEZ,1/1/2013,F0711067-13-S00349,AVOIR EMIS,239.20,239.20,8/2/2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S00349,HAYEZ,2/1/2013,F0711067-14-S00349,AVOIR EMIS,239.20,239.20,8/2/2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S00349,HAYEZ,3/1/2013,F0711067-15-S00349,AVOIR EMIS,239.20,239.20,8/2/2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S00349,HAYEZ,4/1/2013,F0711067-16-S00349,AVOIR EMIS,239.20,239.20,8/2/2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S00349,HAYEZ,5/1/2013,F0711067-17-S00349,AVOIR EMIS,239.20,239.20,8/2/2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S00349,HAYEZ,6/1/2013,F0711067-18-S00349,AVOIR EMIS,239.20,239.20,8/2/2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S00349,HAYEZ,7/1/2013,0711067-19-S00349,AVOIR EMIS,239.20,239.20,8/2/2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S00349,HAYEZ,8/1/2013,0711067-20-S00349,AVOIR EMIS,239.20,239.20,8/2/2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S00353,ALVEOLE,2/1/2012,F0711089-1-S00353 PROV.INSUFF.,Envoyé chez l'huissier,364.88,364.88,5/23/2014,Récap des factures en attente de règlement envoyé à Mélissa le 25/06/13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S00353,ALVEOLE,3/1/2012,F0711089-2-S00353 PROV.INSUFF.,Envoyé chez l'huissier,364.88,364.88,5/23/2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S00353,ALVEOLE,6/1/2012,F0711089-5-S00353 PROV.INSUFF.,Envoyé chez l'huissier,364.88,364.88,5/23/2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S00353,ALVEOLE,9/1/2012,F0711089-8-S00353 PROV.INSUFF.,Envoyé chez l'huissier,349.88,349.88,5/23/2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S00353,ALVEOLE,11/1/2012,F0711089-10-S00353 ,Envoyé chez l'huissier,334.88,334.88,5/23/2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S00353,ALVEOLE,12/1/2012,F0711089-11-S00353,,334.88,334.88,5/23/2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S00353,ALVEOLE,1/1/2013,F0711089-12-S00353,,334.88,334.88,5/23/2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S00353,ALVEOLE,2/1/2013,F0711089-13-S00353,,334.88,334.88,5/23/2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S00353,ALVEOLE,3/1/2013,F0711089-14-S00353,AVOIR EMIS,334.88,334.88,6/7/2013,Cheque 400 € reçu le 30/10/13 de l'huissier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S00353,ALVEOLE,4/1/2013,F0711089-15-S00353,AVOIR EMIS,334.88,334.88,6/7/2013,Cheque 200 € reçu le 26/12/13 de l'huissier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S00353,ALVEOLE,5/1/2013,F0711089-16-S00353,AVOIR EMIS,334.88,334.88,6/7/2013,"Cheque 2 354,70 € reçu le 21/05/14 de l'huissier",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S00353,ALVEOLE,6/1/2013,F0711089-17-S00353,AVOIR EMIS,334.88,334.88,6/7/2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S00621,CB DIETETIQUE,1/1/2012,F0907003-31-S00621,Envoyé chez l'huissier,190.16,190.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S00621,CB DIETETIQUE,2/1/2012,F0907003-32-S00621,Envoyé chez l'huissier,190.16,190.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S00621,CB DIETETIQUE,3/1/2012,F0907003-33-S00621,Envoyé chez l'huissier,190.16,190.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S00621,CB DIETETIQUE,4/1/2012,F0907003-34-S00621,Envoyé chez l'huissier,190.16,190.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S00621,CB DIETETIQUE,5/1/2012,F0907003-35-S00621,Envoyé chez l'huissier,190.16,190.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S00621,CB DIETETIQUE,6/1/2012,F0907003-36-S00621,Envoyé chez l'huissier,190.16,190.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S00621,CB DIETETIQUE,7/1/2012,F0907003-37-S00621,Envoyé chez l'huissier,190.16,190.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S00621,CB DIETETIQUE,8/1/2012,F0907003-38-S00621,Envoyé chez l'huissier,190.16,190.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S00621,CB DIETETIQUE,9/1/2012,F0907003-39-S00621,Envoyé chez l'huissier,190.16,190.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S00621,CB DIETETIQUE,10/1/2012,F0907003-40-S00621,Envoyé chez l'huissier,190.16,190.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S00621,CB DIETETIQUE,11/1/2012,F0907003-41-S00621,Envoyé chez l'huissier,190.16,190.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C02702,VAL OPTIC,9/30/2013,F1112035-1-LI-C02702,Intérêts de retard de paiement,36.69,36.69,9/27/2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C02299,PHAM OPTICIENS,1/20/2013,0810057-2-C002299,Relancer client,483.66,483.66,9/26/2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C02299,PHAM OPTICIENS,9/26/2013,0810057-1LI-C02299,,15.00,15.00,9/26/2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S00202,BONTINCK PUBLICITE,12/1/2012,0809027-3-S00202,PAS PRELEVEE,227.24,227.24,6/12/2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S00202,BONTINCK PUBLICITE,1/1/2013,0809027-4-S00202,PAS PRELEVEE,227.24,227.24,6/12/2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S00202,BONTINCK PUBLICITE,2/1/2013,0809027-5-S00202,PAS PRELEVEE,227.24,224.27,6/12/2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S00202,BONTINCK PUBLICITE,3/1/2013,0809027-6-S00202,PAS PRELEVEE,227.24,227.24,6/12/2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S00202,BONTINCK PUBLICITE,3/1/2013,0809027-1-LI-S00202,PAS PRELEVEE,35.46,35.46,6/12/2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S00202,BONTINCK PUBLICITE,4/1/2013,0809027-7-S00202,PAS PRELEVEE,227.24,227.24,6/12/2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S00202,BONTINCK PUBLICITE,5/1/2013,0809027-8-S00202,PAS PRELEVEE,227.24,227.24,6/12/2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S00202,BONTINCK PUBLICITE,6/1/2013,0809027-9-S00202,PAS PRELEVEE,227.24,224.27,6/12/2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S00202,BONTINCK PUBLICITE,7/1/2013,0809027-10-S00202,PAS PRELEVEE,227.24,227.24,6/12/2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S00202,BONTINCK PUBLICITE,8/1/2013,0809027-11-S00202,PAS PRELEVEE,227.24,227.24,6/12/2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S00202,BONTINCK PUBLICITE,9/1/2013,0809027-12-S00202,PAS PRELEVEE,227.24,227.24,6/12/2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S00202,BONTINCK PUBLICITE,10/1/2013,0809027-13-S00202,PAS PRELEVEE,227.24,227.24,6/12/2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S00202,BONTINCK PUBLICITE,11/1/2013,0809027-14-S00202,PAS PRELEVEE,227.24,227.24,6/12/2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S00202,BONTINCK PUBLICITE,12/1/2013,0809027-15-S00202,PAS PRELEVEE,227.24,227.24,6/12/2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S00202,BONTINCK PUBLICITE,1/1/2014,0809027-16-S00202,PAS PRELEVEE,228.00,228.00,6/12/2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S00202,BONTINCK PUBLICITE,2/1/2014,0809027-17-S00202,PAS PRELEVEE,228.00,228.00,6/12/2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S00202,BONTINCK PUBLICITE,3/1/2014,0809027-18-S00202,PAS PRELEVEE,228.00,228.00,6/12/2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S00202,BONTINCK PUBLICITE,4/1/2014,0809027-19-S00202,PAS PRELEVEE,228.00,228.00,6/12/2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S00202,BONTINCK PUBLICITE,5/1/2014,0809027-20-S00202,AVOIR EMIS,228.00,228.00,6/12/2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S00202,BONTINCK PUBLICITE,6/1/2014,0809027-21-S00202,AVOIR EMIS,228.00,228.00,6/12/2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,6/12/2014,0809027-2-LI-S00202,PAS PRELEVEE,55.65,55.65,6/12/2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C01379,OPTOLYSA,1/20/2013,0709026-3-C01379,Relancer client,623.65,623.65,5/7/2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
