Référence;Désignation;Sous catégorie;Fabriquant ;commentaire ;Prix d'achat;Fournisseur
71039;LAME SCIE SABRE PLACO X1 63 MM;OUTILLAGE ELECTROPORTATIF;TECHTRONIC INDUSTRIES FRANCE;ref fab4932464042;7,28;LA PLATEFORME DU BÂTIMENT SIEGE
70488;MEULEUSE AG12-125 X KDSET;OUTILLAGE ELECTROPORTATIF;TECHTRONIC INDUSTRIES FRANCE;ref fab4933433615;153,7;LA PLATEFORME DU BÂTIMENT SIEGE
70481;CHARGEUR M1418C6;OUTILLAGE ELECTROPORTATIF;TECHTRONIC INDUSTRIES FRANCE;ref fab4932430086;136,74;LA PLATEFORME DU BÂTIMENT SIEGE
70486;PISTOLET A COLLE M12 PCG 310C-201B;OUTILLAGE ELECTROPORTATIF;TECHTRONIC INDUSTRIES FRANCE;ref fab4933441655;227,9;LA PLATEFORME DU BÂTIMENT SIEGE
110340;Souffleur FUEL M18 FBL-0;OUTILLAGE ELECTROPORTATIF;TECHTRONIC INDUSTRIES FRANCE;ref fab4933459825;205;LA PLATEFORME DU BÂTIMENT SIEGE
78885;Ecrou FIXTEC pour meuleuse;OUTILLAGE ELECTROPORTATIF;TECHTRONIC INDUSTRIES FRANCE;ref fab4932352473;11,9;LA PLATEFORME DU BÂTIMENT SIEGE
80634;PROMO PACK STARTER KIT;OUTILLAGE ELECTROPORTATIF;TECHTRONIC INDUSTRIES FRANCE;ref fab4932430578;79,5;LA PLATEFORME DU BÂTIMENT SIEGE
118131;Coffret 5 forêts SDS+ MX4;OUTILLAGE ELECTROPORTATIF;TECHTRONIC INDUSTRIES FRANCE;ref fab4932352833;35;LA PLATEFORME DU BÂTIMENT SIEGE
145716;Foret Multi-matériaux TCT 7X100mm;OUTILLAGE ELECTROPORTATIF;TECHTRONIC INDUSTRIES FRANCE;ref fab4932471103;5,4;LA PLATEFORME DU BÂTIMENT SIEGE
145714;Foret Multi-matériaux TCT 5X100mm;OUTILLAGE ELECTROPORTATIF;TECHTRONIC INDUSTRIES FRANCE;ref fab4932471093;4,9;LA PLATEFORME DU BÂTIMENT SIEGE
145715;Foret Multi-matériaux TCT 6X100mm;OUTILLAGE ELECTROPORTATIF;TECHTRONIC INDUSTRIES FRANCE;ref fab4932471096;5,1;LA PLATEFORME DU BÂTIMENT SIEGE
145717;Foret Multi-matériaux TCT 12X150mm;OUTILLAGE ELECTROPORTATIF;TECHTRONIC INDUSTRIES FRANCE;ref fab4932471110;10,5;LA PLATEFORME DU BÂTIMENT SIEGE
145719;Foret Multi-matériaux TCT 8X120mm;OUTILLAGE ELECTROPORTATIF;TECHTRONIC INDUSTRIES FRANCE;ref fab4932471104;5,6;LA PLATEFORME DU BÂTIMENT SIEGE
145718;Foret Multi-matériaux TCT 10X120mm;OUTILLAGE ELECTROPORTATIF;TECHTRONIC INDUSTRIES FRANCE;ref fab4932471107;7,9;LA PLATEFORME DU BÂTIMENT SIEGE
100912;Foret étagé Ø 6 à 35mm;OUTILLAGE ELECTROPORTATIF;TECHTRONIC INDUSTRIES FRANCE;ref fab48899335;69,86;LA PLATEFORME DU BÂTIMENT SIEGE
145713;Foret Multi-matériaux TCT 4X90mm;OUTILLAGE ELECTROPORTATIF;TECHTRONIC INDUSTRIES FRANCE;ref fab4932471092;3,9;LA PLATEFORME DU BÂTIMENT SIEGE
145701;Coffret 8 forets Mutil-matériaux TCT;OUTILLAGE ELECTROPORTATIF;TECHTRONIC INDUSTRIES FRANCE;ref fab4932471112;35,9;LA PLATEFORME DU BÂTIMENT SIEGE
128893;Lame scie sabre brique 34 dents;OUTILLAGE ELECTROPORTATIF;TECHTRONIC INDUSTRIES FRANCE;ref fab48001460;74,9;LA PLATEFORME DU BÂTIMENT SIEGE
77586;Lame scie sabre universelle 200 mm x5;OUTILLAGE ELECTROPORTATIF;TECHTRONIC INDUSTRIES FRANCE;ref fab48005293;28,9;LA PLATEFORME DU BÂTIMENT SIEGE
77585;Lame scie sabre universelle 150 mm (x5);OUTILLAGE ELECTROPORTATIF;TECHTRONIC INDUSTRIES FRANCE;ref fab48005292;25,7;LA PLATEFORME DU BÂTIMENT SIEGE
77582;Lame scie sabre métal coupe rapide 150mm (x5);OUTILLAGE ELECTROPORTATIF;TECHTRONIC INDUSTRIES FRANCE;ref fab48005182;20,2;LA PLATEFORME DU BÂTIMENT SIEGE
77579;Lame de scie sabre découpe métal fin (X5);OUTILLAGE ELECTROPORTATIF;TECHTRONIC INDUSTRIES FRANCE;ref fab48001630;35,5;LA PLATEFORME DU BÂTIMENT SIEGE
77583;Lame de scie sabre métal 150 mm (X5);OUTILLAGE ELECTROPORTATIF;TECHTRONIC INDUSTRIES FRANCE;ref fab48005184;20,9;LA PLATEFORME DU BÂTIMENT SIEGE
111212;Coffret 10 lames de scie sabre;OUTILLAGE ELECTROPORTATIF;TECHTRONIC INDUSTRIES FRANCE;ref fab49222211;38,5;LA PLATEFORME DU BÂTIMENT SIEGE
117003;Lame scie sabre pour isolant 300 mm;OUTILLAGE ELECTROPORTATIF;TECHTRONIC INDUSTRIES FRANCE;ref fab48001084;18,9;LA PLATEFORME DU BÂTIMENT SIEGE
77588;M12 LL-0 - Lampe Eclairage 360° M12;OUTILLAGE ELECTROPORTATIF;TECHTRONIC INDUSTRIES FRANCE;ref fab4932430562;79,5;LA PLATEFORME DU BÂTIMENT SIEGE
118109;Lampe LED M18 TLED-0;OUTILLAGE ELECTROPORTATIF;TECHTRONIC INDUSTRIES FRANCE;ref fab4932430361;72;LA PLATEFORME DU BÂTIMENT SIEGE
131136;Duo de meuleuses ø 230 mm AG22-230DMS et ø 125 mm AG10-125E KIT;OUTILLAGE ELECTROPORTATIF;TECHTRONIC INDUSTRIES FRANCE;ref fab4933459616;199;LA PLATEFORME DU BÂTIMENT SIEGE
77600;Meuleuse AG 10 EK  1000 W Ø 125 mm vitesse 11 000 trs/min;OUTILLAGE ELECTROPORTATIF;TECHTRONIC INDUSTRIES FRANCE;ref fab4933451220;89,9;LA PLATEFORME DU BÂTIMENT SIEGE
128892;Meuleuse d'angle compacte, 12V, sans batterie, ni chargeur - M12 FCOT-0;OUTILLAGE ELECTROPORTATIF;TECHTRONIC INDUSTRIES FRANCE;ref fab4933464618;199;LA PLATEFORME DU BÂTIMENT SIEGE
128022;Meuleuse d'angle 125mm fuel 18V M18 FSAG125X-0X, sans batterie ni chargeur;OUTILLAGE ELECTROPORTATIF;TECHTRONIC INDUSTRIES FRANCE;ref fab4933478428;240;LA PLATEFORME DU BÂTIMENT SIEGE
77591;Multi-Tool C12 MT-0 sans Batterie;OUTILLAGE ELECTROPORTATIF;TECHTRONIC INDUSTRIES FRANCE;ref fab4933427180;121,9;LA PLATEFORME DU BÂTIMENT SIEGE
118946;Multi-tool fuel 12V - M12 FMT-0;OUTILLAGE ELECTROPORTATIF;TECHTRONIC INDUSTRIES FRANCE;ref fab4933472238;190;LA PLATEFORME DU BÂTIMENT SIEGE
149697;Multi-Tool M18 BMT-0X, 18V sans batt;OUTILLAGE ELECTROPORTATIF;TECHTRONIC INDUSTRIES FRANCE;ref fab4933459572;9999,99;LA PLATEFORME DU BÂTIMENT SIEGE
78891;Pack meuleuse fuel + perceuse à percussion + 2 batteries M18 18 V 4,0 Ah 60 Nm vitesse 1800 tr/min;OUTILLAGE ELECTROPORTATIF;TECHTRONIC INDUSTRIES FRANCE;ref fab4933459049;439,9;LA PLATEFORME DU BÂTIMENT SIEGE
115370;Kit 3 outils M18BPP3C-502B perceuse, perforateur, meuleuse d'angle + 2 batteries 5Ah + charg + sac;OUTILLAGE ELECTROPORTATIF;TECHTRONIC INDUSTRIES FRANCE;ref fab4933472242;599;LA PLATEFORME DU BÂTIMENT SIEGE
101719;Pack 4 machines M18 CBLPP4B-502B + 2 batteries;OUTILLAGE ELECTROPORTATIF;TECHTRONIC INDUSTRIES FRANCE;ref fab4933464814;1037,74;LA PLATEFORME DU BÂTIMENT SIEGE
114542;Pack 5 machines M18 BPP54-503A + 3 batteries 5Ah + 1 chargeur + 1 sac;OUTILLAGE ELECTROPORTATIF;TECHTRONIC INDUSTRIES FRANCE;ref fab4933472243;1039;LA PLATEFORME DU BÂTIMENT SIEGE
118108;Pack 7 machines M18PPA6-356;OUTILLAGE ELECTROPORTATIF;TECHTRONIC INDUSTRIES FRANCE;ref fab4933478757;1990;LA PLATEFORME DU BÂTIMENT SIEGE
81886;Perceuse percussion FUEL M18 FPD2-0X, 18V, 135 Nm sans batt;OUTILLAGE ELECTROPORTATIF;TECHTRONIC INDUSTRIES FRANCE;ref fab4933464263;209;LA PLATEFORME DU BÂTIMENT SIEGE
81894;Perforateur SDS+ FUEL Fixtec M18 CHX-502X, 18V, 5,0 Ah, 2,5J EPTA;OUTILLAGE ELECTROPORTATIF;TECHTRONIC INDUSTRIES FRANCE;ref fab4933451381;459;LA PLATEFORME DU BÂTIMENT SIEGE
107919;Perceuse Visseuse BRUSHLESS 82 Nm M18 BLDD2-502X,18V + 2 batt 5,0Ah + chargeur;OUTILLAGE ELECTROPORTATIF;TECHTRONIC INDUSTRIES FRANCE;ref fab4933464515;269;LA PLATEFORME DU BÂTIMENT SIEGE
118110;Perforateur SDS+ FUEL Fixtec, 18V, 2 batterie 5,0Ah, 1 chargeur M18 CHX-503X + batterie 5Ah offerte;OUTILLAGE ELECTROPORTATIF;TECHTRONIC INDUSTRIES FRANCE;ref fab4933478520;559;LA PLATEFORME DU BÂTIMENT SIEGE
68842;PERFORATEUR SDS+ 12V M12CH-402X;OUTILLAGE ELECTROPORTATIF;TECHTRONIC INDUSTRIES FRANCE;ref fab4933446049;375;LA PLATEFORME DU BÂTIMENT SIEGE
77601;Perforateur SDS Max FUEL, 18V, 6.1J EPTA;OUTILLAGE ELECTROPORTATIF;TECHTRONIC INDUSTRIES FRANCE;ref fab4933451362;624,34;LA PLATEFORME DU BÂTIMENT SIEGE
81888;Perforateur SDS+ FUEL Fixtec M18 CHX-0X, 18V 2,5J EPTA sans batt;OUTILLAGE ELECTROPORTATIF;TECHTRONIC INDUSTRIES FRANCE;ref fab4933451430;328,6;LA PLATEFORME DU BÂTIMENT SIEGE
130467;Perforateur SDS+ 18V, Fixtec, 2,4J EPTA - HD18 HX-0;OUTILLAGE ELECTROPORTATIF;TECHTRONIC INDUSTRIES FRANCE;ref fab4933408320;9999,99;LA PLATEFORME DU BÂTIMENT SIEGE
77596;M12 CH-0 - Perforateur SDS+ FUEL 12V 2 modes sans batterie, 1,1J EPTA;OUTILLAGE ELECTROPORTATIF;TECHTRONIC INDUSTRIES FRANCE;ref fab4933441947;249;LA PLATEFORME DU BÂTIMENT SIEGE
145542;Burin pointu SDS+ 250 mm auto-affûtant;OUTILLAGE ELECTROPORTATIF;TECHTRONIC INDUSTRIES FRANCE;ref fab4932493607;16,9;LA PLATEFORME DU BÂTIMENT SIEGE
145543;Burin plat SDS+ 250 mm auto-affûtant;OUTILLAGE ELECTROPORTATIF;TECHTRONIC INDUSTRIES FRANCE;ref fab4932493609;24,9;LA PLATEFORME DU BÂTIMENT SIEGE
145534;Burin plat SDS-max 400mm;OUTILLAGE ELECTROPORTATIF;TECHTRONIC INDUSTRIES FRANCE;ref fab4932478267;26,9;LA PLATEFORME DU BÂTIMENT SIEGE
145540;Burin pointu torsade SDS-max 400mm;OUTILLAGE ELECTROPORTATIF;TECHTRONIC INDUSTRIES FRANCE;ref fab4932478266;26,9;LA PLATEFORME DU BÂTIMENT SIEGE
149695;Burin pic SDSMax 280mm (x1);OUTILLAGE ELECTROPORTATIF;TECHTRONIC INDUSTRIES FRANCE;ref fab4932343734;9999,99;LA PLATEFORME DU BÂTIMENT SIEGE
149696;Burin plat SDSMax 280mm (x1);OUTILLAGE ELECTROPORTATIF;TECHTRONIC INDUSTRIES FRANCE;ref fab4932343737;9999,99;LA PLATEFORME DU BÂTIMENT SIEGE
149693;Burin gouge SDSMAX 300mm (x1);OUTILLAGE ELECTROPORTATIF;TECHTRONIC INDUSTRIES FRANCE;ref fab4932343740;9999,99;LA PLATEFORME DU BÂTIMENT SIEGE
110476;Burin pic SDS MAX 400mm;OUTILLAGE ELECTROPORTATIF;TECHTRONIC INDUSTRIES FRANCE;ref fab4932343735;9999,99;LA PLATEFORME DU BÂTIMENT SIEGE
110477;Burin plat SDS MAX 400mm;OUTILLAGE ELECTROPORTATIF;TECHTRONIC INDUSTRIES FRANCE;ref fab4932343738;9999,99;LA PLATEFORME DU BÂTIMENT SIEGE
111213;Ponceuse Excentrique ROS 150 E-2 / 440W / 150mm;OUTILLAGE ELECTROPORTATIF;TECHTRONIC INDUSTRIES FRANCE;ref fab4933431170;239;LA PLATEFORME DU BÂTIMENT SIEGE
148946;Rallonge portes-embouts magnétiques 152mm;OUTILLAGE ELECTROPORTATIF;TECHTRONIC INDUSTRIES FRANCE;ref fab4932471822;7,65;LA PLATEFORME DU BÂTIMENT SIEGE
99591;Projecteur de chantier 18 V - M18 HAL-0 - zéro batterie;OUTILLAGE ELECTROPORTATIF;TECHTRONIC INDUSTRIES FRANCE;ref fab4933451262;238,5;LA PLATEFORME DU BÂTIMENT SIEGE
107917;Radio de chantier C12 JSR-0 12V sans Batterie;OUTILLAGE ELECTROPORTATIF;TECHTRONIC INDUSTRIES FRANCE;ref fab4933416365;121,9;LA PLATEFORME DU BÂTIMENT SIEGE
72876;RADIO DE CHANTIER M18 RC-0 CARTON SANS BATTERIE NI CHARGEUR;OUTILLAGE ELECTROPORTATIF;TECHTRONIC INDUSTRIES FRANCE;ref fab4933446639;299;LA PLATEFORME DU BÂTIMENT SIEGE
101718;Riveteuse M12 BPRT-201X 2Ah;OUTILLAGE ELECTROPORTATIF;TECHTRONIC INDUSTRIES FRANCE;ref fab4933464405;395;LA PLATEFORME DU BÂTIMENT SIEGE
105267;Scie sauteuse JS120X 710 W course 26 mm capacité bois 120 mm max;OUTILLAGE ELECTROPORTATIF;TECHTRONIC INDUSTRIES FRANCE;ref fab4933381680;199;LA PLATEFORME DU BÂTIMENT SIEGE
81971;Scie sauteuse 18V M18 BJS-0X;OUTILLAGE ELECTROPORTATIF;TECHTRONIC INDUSTRIES FRANCE;ref fab4933459573;229;LA PLATEFORME DU BÂTIMENT SIEGE
77597;M12 CHZ-0 - Scie Sabre compacte FUEL 12V sans Batterie;OUTILLAGE ELECTROPORTATIF;TECHTRONIC INDUSTRIES FRANCE;ref fab4933446960;195;LA PLATEFORME DU BÂTIMENT SIEGE
74803;SCIE CLOCHE AJUSTABLE DIAM 51 A 178 MM;OUTILLAGE ELECTROPORTATIF;TECHTRONIC INDUSTRIES FRANCE;ref fab49560260;56,6;LA PLATEFORME DU BÂTIMENT SIEGE
76094;Coffret scie cloche 10 pièces  HOLEDOZER;OUTILLAGE ELECTROPORTATIF;TECHTRONIC INDUSTRIES FRANCE;ref fab49224201;105;LA PLATEFORME DU BÂTIMENT SIEGE
107913;Souffleur M18 BBL-0 sans Batterie;OUTILLAGE ELECTROPORTATIF;TECHTRONIC INDUSTRIES FRANCE;ref fab4933446216;145;LA PLATEFORME DU BÂTIMENT SIEGE
77587;Trepan TCT SDS+ diamètre 68 mm pour béton;OUTILLAGE ELECTROPORTATIF;TECHTRONIC INDUSTRIES FRANCE;ref fab4932399296;80;LA PLATEFORME DU BÂTIMENT SIEGE
77592;M12 CDD-0 - Perceuse-Visseuse 13mm 12V, 38-44 Nm, sans batterie ni chargeur;OUTILLAGE ELECTROPORTATIF;TECHTRONIC INDUSTRIES FRANCE;ref fab4933440400;150,8;LA PLATEFORME DU BÂTIMENT SIEGE
107916;Visseuse à Choc compacte M12 FID-0 HEX 1/4 FUEL 12V, sans Batterie, 4 vitesses, 147 Nm;OUTILLAGE ELECTROPORTATIF;TECHTRONIC INDUSTRIES FRANCE;ref fab4933459822;149;LA PLATEFORME DU BÂTIMENT SIEGE
81887;Visseuse à choc compacte Hex 1/4 FUEL M18 FID2-0X, 18V, 4 vit sans batt ni chargeur;OUTILLAGE ELECTROPORTATIF;TECHTRONIC INDUSTRIES FRANCE;ref fab4933464087;189;LA PLATEFORME DU BÂTIMENT SIEGE
108761;Perceuse-Visseuse Compacte BRUSHLESS 18V 4 Ah 60 Nm;OUTILLAGE ELECTROPORTATIF;TECHTRONIC INDUSTRIES FRANCE;ref fab4933471288;296,4;LA PLATEFORME DU BÂTIMENT SIEGE
70485;VISSEUSE PLAQUISTE DWSE 4000 Q;OUTILLAGE ELECTROPORTATIF;TECHTRONIC INDUSTRIES FRANCE;ref fab674350;189,74;LA PLATEFORME DU BÂTIMENT SIEGE
131604;Meuleuse d'angle compacte 12V + 2 batteries 4,0Ah et 2,0Ah Red Li-Ion + chargeur C12C + coffret;OUTILLAGE ELECTROPORTATIF;TECHTRONIC INDUSTRIES FRANCE;ref fab4933464619;349;LA PLATEFORME DU BÂTIMENT SIEGE
132978;Kit 6 outils 18V : perceuse, perforateur, meuleuse, scie circulaire, multitool;OUTILLAGE ELECTROPORTATIF;TECHTRONIC INDUSTRIES FRANCE;ref fab4933480949;2090;LA PLATEFORME DU BÂTIMENT SIEGE
132979;Perforateur / burineur filaire K850S;OUTILLAGE ELECTROPORTATIF;TECHTRONIC INDUSTRIES FRANCE;ref fab4933464896;969;LA PLATEFORME DU BÂTIMENT SIEGE
133168;Meuleuse AG 22-230 DMS 2200 W / 230 mm;OUTILLAGE ELECTROPORTATIF;TECHTRONIC INDUSTRIES FRANCE;ref fab4933433630;9999,99;LA PLATEFORME DU BÂTIMENT SIEGE
116348;Perceuse-visseuse 18V brushless M18 CBLPD-42;OUTILLAGE ELECTROPORTATIF;TECHTRONIC INDUSTRIES FRANCE;ref fab4933472116;199;LA PLATEFORME DU BÂTIMENT SIEGE
135621;Visseuse à chocs compact 1/4 FUEL 18V;OUTILLAGE ELECTROPORTATIF;TECHTRONIC INDUSTRIES FRANCE;ref fab4933479864;255;LA PLATEFORME DU BÂTIMENT SIEGE
140158;Aiguille vibrante 18V - M18 FCV N12-0;OUTILLAGE ELECTROPORTATIF;TECHTRONIC INDUSTRIES FRANCE;ref fab4933479596;465;LA PLATEFORME DU BÂTIMENT SIEGE
136862;Pack 4 machines + 3 batteries + chargeur + rangement - M18 FPP4AE-533P;OUTILLAGE ELECTROPORTATIF;TECHTRONIC INDUSTRIES FRANCE;ref fab4933493334;1279;LA PLATEFORME DU BÂTIMENT SIEGE
140161;Pack 6 outils 18V fuel + 1 lampe torche LED + 2 batteries + 1 chargeur + 1 sac;OUTILLAGE ELECTROPORTATIF;TECHTRONIC INDUSTRIES FRANCE;ref fab4933480874;9999,99;LA PLATEFORME DU BÂTIMENT SIEGE
140157;Perforateur SDS+ 18V - M18 BLH-0;OUTILLAGE ELECTROPORTATIF;TECHTRONIC INDUSTRIES FRANCE;ref fab4933479426;9999,99;LA PLATEFORME DU BÂTIMENT SIEGE
140157;Perforateur SDS+ 18V - M18 BLH-0;OUTILLAGE ELECTROPORTATIF;TECHTRONIC INDUSTRIES FRANCE;ref fab4933479426;259;LA PLATEFORME DU BÂTIMENT SIEGE
140378;Pack 4 outils M18 FPP4R-502B;OUTILLAGE ELECTROPORTATIF;TECHTRONIC INDUSTRIES FRANCE;ref fab4933493562;899;LA PLATEFORME DU BÂTIMENT SIEGE
143044;M18 FPS55-552P - Scie plongeante FUEL 55mm, 18V, 5.5Ah - Packout, 2 batt, 1 charg M12-18FC, 1 lame;OUTILLAGE ELECTROPORTATIF;TECHTRONIC INDUSTRIES FRANCE;ref fab4933478778;799;LA PLATEFORME DU BÂTIMENT SIEGE
145519;Pack 2 machines M18 BLPP2C-402;OUTILLAGE ELECTROPORTATIF;TECHTRONIC INDUSTRIES FRANCE;ref fab4933498566;369;LA PLATEFORME DU BÂTIMENT SIEGE
145519;Pack 2 machines M18 BLPP2C-402;OUTILLAGE ELECTROPORTATIF;TECHTRONIC INDUSTRIES FRANCE;ref fab4933498566;399;LA PLATEFORME DU BÂTIMENT SIEGE
145541;Radio de chantier 18V - M18RADDAB+G2-0;OUTILLAGE ELECTROPORTATIF;TECHTRONIC INDUSTRIES FRANCE;ref fab4933492344;219;LA PLATEFORME DU BÂTIMENT SIEGE
147095;PACK 4 outils FPP4R-502B2;OUTILLAGE ELECTROPORTATIF;TECHTRONIC INDUSTRIES FRANCE;ref fab4933498630;899;LA PLATEFORME DU BÂTIMENT SIEGE
91945;Marqueur peinture liquide Blanche;OUTILLAGE MANUEL HORS HILTI;TECHTRONIC INDUSTRIES FRANCE;ref fab48223711;3,7;LA PLATEFORME DU BÂTIMENT SIEGE
148947;Jeu de  9 clés hexagonales;OUTILLAGE MANUEL HORS HILTI;TECHTRONIC INDUSTRIES FRANCE;ref fab4932478621;19,9;LA PLATEFORME DU BÂTIMENT SIEGE
101724;Coupe boulon télescopique 600 mm;OUTILLAGE MANUEL HORS HILTI;TECHTRONIC INDUSTRIES FRANCE;ref fab4932464851;66,68;LA PLATEFORME DU BÂTIMENT SIEGE
148943;Equerre de charpentier métrique;OUTILLAGE MANUEL HORS HILTI;TECHTRONIC INDUSTRIES FRANCE;ref fab4932472124;14,5;LA PLATEFORME DU BÂTIMENT SIEGE
78884;Set de 4 marqueurs couleur : Noir, Rouge, Bleu et Vert;OUTILLAGE MANUEL HORS HILTI;TECHTRONIC INDUSTRIES FRANCE;ref fab48223106;7,5;LA PLATEFORME DU BÂTIMENT SIEGE
74742;Marqueur INKZALL pointe fine 1mm;OUTILLAGE MANUEL HORS HILTI;TECHTRONIC INDUSTRIES FRANCE;ref fab48223100;2,85;LA PLATEFORME DU BÂTIMENT SIEGE
93841;Lot Plaquiste avec 1 scie à guichet, 1 cisaille type aviation et 1 mesure L. 5 m;OUTILLAGE MANUEL HORS HILTI;TECHTRONIC INDUSTRIES FRANCE;ref fab4932464175;29,58;LA PLATEFORME DU BÂTIMENT SIEGE
116976;Mètre ruban 5M Premium Magnétique Gen 3;OUTILLAGE MANUEL HORS HILTI;TECHTRONIC INDUSTRIES FRANCE;ref fab4932464599;24,9;LA PLATEFORME DU BÂTIMENT SIEGE
148038;1 niveau de 10 cm;OUTILLAGE MANUEL HORS HILTI;TECHTRONIC INDUSTRIES FRANCE;ref fab4932459100;6,5;LA PLATEFORME DU BÂTIMENT SIEGE
126847;Niveaux Slim 20 cm;OUTILLAGE MANUEL HORS HILTI;TECHTRONIC INDUSTRIES FRANCE;ref fab4932472091;10,9;LA PLATEFORME DU BÂTIMENT SIEGE
101725;Lot Plombier;OUTILLAGE MANUEL HORS HILTI;TECHTRONIC INDUSTRIES FRANCE;ref fab4932464908;111,3;LA PLATEFORME DU BÂTIMENT SIEGE
148945;Lot pince aviation + scie à guichet;OUTILLAGE MANUEL HORS HILTI;TECHTRONIC INDUSTRIES FRANCE;ref fab4932479784;18,6;LA PLATEFORME DU BÂTIMENT SIEGE
112604;Sac à dos chantier CONTRACTOR;OUTILLAGE MANUEL HORS HILTI;TECHTRONIC INDUSTRIES FRANCE;ref fab4932464834;76,9;LA PLATEFORME DU BÂTIMENT SIEGE
112594;4932464258Set de 15 clés mixte métriques de 8 à 22 mm;OUTILLAGE MANUEL HORS HILTI;TECHTRONIC INDUSTRIES FRANCE;ref fab4932464258;111,3;LA PLATEFORME DU BÂTIMENT SIEGE
131602;Coffret 3 tiroirs PACKOUT™;OUTILLAGE MANUEL HORS HILTI;TECHTRONIC INDUSTRIES FRANCE;ref fab4932472130;195;LA PLATEFORME DU BÂTIMENT SIEGE
131601;Coffret 2 tiroirs PACKOUT™;OUTILLAGE MANUEL HORS HILTI;TECHTRONIC INDUSTRIES FRANCE;ref fab4932472129;185;LA PLATEFORME DU BÂTIMENT SIEGE
110385;Coffret PACKOUT™ 56 X 41 X 17 cm;OUTILLAGE MANUEL HORS HILTI;TECHTRONIC INDUSTRIES FRANCE;ref fab4932464080;78,5;LA PLATEFORME DU BÂTIMENT SIEGE
110382;PACKOUT™ 3 pièces composé d'un Trolley + coffret large + coffret;OUTILLAGE MANUEL HORS HILTI;TECHTRONIC INDUSTRIES FRANCE;ref fab4932464244;299;LA PLATEFORME DU BÂTIMENT SIEGE
110387;Organiseur PACKOUT™ 25 X 38 X 12 cm;OUTILLAGE MANUEL HORS HILTI;TECHTRONIC INDUSTRIES FRANCE;ref fab4932464083;44,9;LA PLATEFORME DU BÂTIMENT SIEGE
110383;Trolley PACKOUT™ 56 X 41 X 48 cm;OUTILLAGE MANUEL HORS HILTI;TECHTRONIC INDUSTRIES FRANCE;ref fab4932464078;149;LA PLATEFORME DU BÂTIMENT SIEGE
110384;Coffret large PACKOUT™ 56 X 41 X 29 cm;OUTILLAGE MANUEL HORS HILTI;TECHTRONIC INDUSTRIES FRANCE;ref fab4932464079;90,9;LA PLATEFORME DU BÂTIMENT SIEGE
118951;Plateau de montage PACKOUT™;OUTILLAGE MANUEL HORS HILTI;TECHTRONIC INDUSTRIES FRANCE;ref fab4932471638;40,5;LA PLATEFORME DU BÂTIMENT SIEGE
118949;Caisse PACKOUT™ 45 x 39 x 25 cm;OUTILLAGE MANUEL HORS HILTI;TECHTRONIC INDUSTRIES FRANCE;ref fab4932471724;58,9;LA PLATEFORME DU BÂTIMENT SIEGE
124488;Organiseur compact slim PACKOUT™ 64 x 249 x 411 cm;OUTILLAGE MANUEL HORS HILTI;TECHTRONIC INDUSTRIES FRANCE;ref fab4932471065;35;LA PLATEFORME DU BÂTIMENT SIEGE
118950;Organiseur large PACKOUT™ 117 x 500 x 386 mm;OUTILLAGE MANUEL HORS HILTI;TECHTRONIC INDUSTRIES FRANCE;ref fab4932464082;60;LA PLATEFORME DU BÂTIMENT SIEGE
145954;Plateau d'outils Packout;OUTILLAGE MANUEL HORS HILTI;TECHTRONIC INDUSTRIES FRANCE;ref fab4932480625;9999,99;LA PLATEFORME DU BÂTIMENT SIEGE
149694;Kit de premier secours Packout;OUTILLAGE MANUEL HORS HILTI;TECHTRONIC INDUSTRIES FRANCE;ref fab4932478879;9999,99;LA PLATEFORME DU BÂTIMENT SIEGE
128894;Coffret XL PACKOUT™;OUTILLAGE MANUEL HORS HILTI;TECHTRONIC INDUSTRIES FRANCE;ref fab4932478162;135;LA PLATEFORME DU BÂTIMENT SIEGE
128895;Organiseur profond PACKOUT™;OUTILLAGE MANUEL HORS HILTI;TECHTRONIC INDUSTRIES FRANCE;ref fab4932478625;79;LA PLATEFORME DU BÂTIMENT SIEGE
128896;Kit étagère PACKOUT™;OUTILLAGE MANUEL HORS HILTI;TECHTRONIC INDUSTRIES FRANCE;ref fab4932472127;149;LA PLATEFORME DU BÂTIMENT SIEGE
128897;Etagère individuelle PACKOUT™;OUTILLAGE MANUEL HORS HILTI;TECHTRONIC INDUSTRIES FRANCE;ref fab4932478711;65;LA PLATEFORME DU BÂTIMENT SIEGE
128898;Supports 50 cm pour PACKOUT™ étagère - 2 pièces;OUTILLAGE MANUEL HORS HILTI;TECHTRONIC INDUSTRIES FRANCE;ref fab4932478996;29,9;LA PLATEFORME DU BÂTIMENT SIEGE
129001;Caisse à outils roulante PACKOUT™;OUTILLAGE MANUEL HORS HILTI;TECHTRONIC INDUSTRIES FRANCE;ref fab4932478161;259;LA PLATEFORME DU BÂTIMENT SIEGE
131600;Adaptateur PACKOUT™ - HD BOX;OUTILLAGE MANUEL HORS HILTI;TECHTRONIC INDUSTRIES FRANCE;ref fab4932464081;31,5;LA PLATEFORME DU BÂTIMENT SIEGE
116975;Set de 12 tournevis Trilobe;OUTILLAGE MANUEL HORS HILTI;TECHTRONIC INDUSTRIES FRANCE;ref fab4932472003;39;LA PLATEFORME DU BÂTIMENT SIEGE
