"societe";"ref";"date";"produit";"date2";"compte_absystech_before";"compte_absystech_after";"type";"quantite";" prix ";"id_facture_ligne";"type_facture"
"Cléodis";"FLI19100113";01/10/2019;"Environnement Mono-Datacenter VM Web+BDD (4 vCPU / 8 Go Ram / 42 Go Swap / 50 Go DD ultra haute vitesse + 150 Go DD) - Sauvegarde 7 jours - Infogérance - 10Mb/s - (installation et migration réalisées dans le cadre du contrat de régie)";01/10/2019;"VENTE D'ABONNEMENTS";"VENTE D'ABONNEMENTS";"marchandise";"1.00";" 888.30 ";45523;"facture_periodique"
"Cléodis";"FLI19100113";01/10/2019;"Remise Cleodis";01/10/2019;"PRESTATIONS INFRA";"VENTE D'ABONNEMENTS";"service";"1.00";" -90.00 ";45524;"facture_periodique"
"Cléodis";"FLI19100113";01/10/2019;"Extension 150Go d'espace disque - standard";01/10/2019;"VENTE D'ABONNEMENTS";"VENTE D'ABONNEMENTS";"marchandise";"1.00";" 48.00 ";45525;"facture_periodique"
"Cléodis";"FLI19100113";01/10/2019;"Extension 1Go RAM - monodatacenter - Serveur Recette - DLI19060019";01/10/2019;"PRESTATIONS - ABO TACITE";"VENTE D'ABONNEMENTS";"service";"4.00";" 10.50 ";45526;"facture_periodique"
"Cléodis";"FLI19100114";01/10/2019;"Environnement Multi-Datacenter VM Web+BDD (1 vCPU / 2 Go Ram / 50 Go DD ultra haute vitesse + 1 IP supplémentaire) - Sauvegarde 7 jours - Infogérance avancée (installation réalisée dans le cadre du contrat de régie Boulanger)";01/10/2019;"VENTE D'ABONNEMENTS";"VENTE D'ABONNEMENTS";"marchandise";"1.00";" 553.50 ";45529;"facture_periodique"
"Cléodis";"FLI19100114";01/10/2019;"Remise Exceptionnelle Cleodis - infra Boulanger";01/10/2019;"VENTE D'ABONNEMENTS";"VENTE D'ABONNEMENTS";"marchandise";"1.00";" -200.00 ";45530;"facture_periodique"
"Cléodis";"FLI19100115";01/10/2019;"Environnement Mono-Datacenter VM Web+BDD (8 vCPU / 8 Go Ram / 16 Go Swap / 50 Go DD ultra haute vitesse + 100 Go DD - Vlan supplémentaire) - Sauvegarde 7 jours - Infogérance - 10Mb/s - (installation et migration réalisées dans le cadre du contrat de régie)";01/10/2019;"VENTES DE MARCHANDISES";"VENTE D'ABONNEMENTS";"marchandise";"1.00";" 655.90 ";45534;"facture_periodique"
"Cléodis";"FLI19100115";01/10/2019;"Remise Cleodis";01/10/2019;"VENTES DE MARCHANDISES";"VENTE D'ABONNEMENTS";"marchandise";"1.00";" -55.90 ";45535;"facture_periodique"
"Cléodis";"FLI19100115";01/10/2019;"Environnement Mono-Datacenter - Extension 100 Go DD - Sauvegarde 7 jours [DLI17110043]";01/10/2019;"VENTE D'ABONNEMENTS";"VENTE D'ABONNEMENTS";"marchandise";"1.00";" 41.00 ";45536;"facture_periodique"
"Absystech Telecom";"FLI19100116";02/10/2019;"Switch Unifi 8-60 W, commande Atoutcoms pour le client Eliscap";02/10/2019;"VENTES DE MARCHANDISES";"VENTES DE MARCHANDISES";"marchandise";"1.00";" 88.67 ";45555;"facture"
"Absystech Telecom";"FLI19100116";02/10/2019;"Switch Unifi 8-60 W, commande Atoutcoms pour le client Littoral Batiment";02/10/2019;"VENTES DE MARCHANDISES";"VENTES DE MARCHANDISES";"marchandise";"1.00";" 88.67 ";45556;"facture"
"Absystech Telecom";"FLI19100116";02/10/2019;"Routeur Unifi USG, livré chez le client Sauvage Calais Investissement";02/10/2019;"VENTES DE MARCHANDISES";"VENTES DE MARCHANDISES";"marchandise";"1.00";" 87.00 ";45557;"facture"
"Absystech Telecom";"FLI19100116";02/10/2019;"Commande Immotique Distribution facture 41909844, concerne un dossier Atoutcoms";02/10/2019;"VENTES DE MARCHANDISES";"VENTES DE MARCHANDISES";"marchandise";"1.00";" 72.63 ";45558;"facture"
"Absystech Telecom";"FLI19100116";02/10/2019;"Switch Unifi 16-150W commande Atoutcoms pour le client Bulteel";02/10/2019;"VENTES DE MARCHANDISES";"VENTES DE MARCHANDISES";"marchandise";"1.00";" 230.03 ";45559;"facture"
"Absystech Telecom";"FLI19100116";02/10/2019;"commadne Also 24-07-19: batterie onduleur s/n: S7A1913L36467 pour le client Decock developpement";02/10/2019;"VENTES DE MARCHANDISES";"VENTES DE MARCHANDISES";"marchandise";"1.00";" 40.82 ";45560;"facture"
"Absystech Telecom";"FLI19100116";02/10/2019;"Borne Unifi UAP-AC-PRO livré chez Dequidt torrefacteur ACLI19070019";02/10/2019;"VENTES DE MARCHANDISES";"VENTES DE MARCHANDISES";"marchandise";"1.00";" 110.09 ";45561;"facture"
"Absystech Telecom";"FLI19100116";02/10/2019;"Switch Unifi 8-60W livré chez Dequidt torrefacteur ACLI19070020";02/10/2019;"VENTES DE MARCHANDISES";"VENTES DE MARCHANDISES";"marchandise";"1.00";" 88.67 ";45562;"facture"
"Absystech Telecom";"FLI19100116";02/10/2019;"Borne Unifi UAP-AC-PRO livré chez Dequidt Torrefacteur ACLI19070019";02/10/2019;"VENTES DE MARCHANDISES";"VENTES DE MARCHANDISES";"marchandise";"1.00";" 118.45 ";45563;"facture"
"Absystech Telecom";"FLI19100116";02/10/2019;"routeur Unifi USG livré chez Dequidt torrefacteur ACLI19070019";02/10/2019;"VENTES DE MARCHANDISES";"VENTES DE MARCHANDISES";"marchandise";"1.00";" 86.52 ";45564;"facture"
"Absystech Telecom";"FLI19100116";02/10/2019;"commande IP-SA du 31-07-19: routeur Mikrotik pour stock Absysteh telecom";02/10/2019;"VENTES DE MARCHANDISES";"VENTES DE MARCHANDISES";"marchandise";"1.00";" 817.63 ";45565;"facture"
"Absystech Telecom";"FLI19100116";02/10/2019;"Routeur Unifi USG livré chez Decock developpement";02/10/2019;"VENTES DE MARCHANDISES";"VENTES DE MARCHANDISES";"marchandise";"1.00";" 86.45 ";45566;"facture"
"Absystech Telecom";"FLI19100116";02/10/2019;"Borne UNIFI AC-PRO livré chez VLV Carefour Optique";02/10/2019;"VENTES DE MARCHANDISES";"VENTES DE MARCHANDISES";"marchandise";"1.00";" 108.03 ";45567;"facture"
"Absystech Telecom";"FLI19100116";02/10/2019;"Switch Unifi 48-500W livré chez VLV, Carrefour Optique";02/10/2019;"VENTES DE MARCHANDISES";"VENTES DE MARCHANDISES";"marchandise";"1.00";" 618.59 ";45568;"facture"
"Absystech Telecom";"FLI19100116";02/10/2019;"réapprovisionnement stock RJ45 S/FTP bleu - 0.15m";02/10/2019;"VENTES DE MARCHANDISES";"VENTES DE MARCHANDISES";"marchandise";"100.00";" 0.89 ";45569;"facture"
"Absystech Telecom";"FLI19100116";02/10/2019;"réapprovisionnement stock RJ45 S/FTP bleu - 0.30m";02/10/2019;"VENTES DE MARCHANDISES";"VENTES DE MARCHANDISES";"marchandise";"100.00";" 0.96 ";45570;"facture"
"Absystech Telecom";"FLI19100116";02/10/2019;"réapprovisionnement stock RJ45 S/FTP bleu - 3 m";02/10/2019;"VENTES DE MARCHANDISES";"VENTES DE MARCHANDISES";"marchandise";"25.00";" 2.15 ";45571;"facture"
"Absystech Telecom";"FLI19100116";02/10/2019;"réapprovisionnement stock RJ45 S/FTP bleu - 2 m";02/10/2019;"VENTES DE MARCHANDISES";"VENTES DE MARCHANDISES";"marchandise";"50.00";" 1.94 ";45572;"facture"
"Cléodis";"FLI19090085";30/09/2019;"Serveur d'envoie de mail avec IP privée (max 80K mail/mois)";30/09/2019;"VENTE D'ABONNEMENTS";"MAINTENANCE INFRA";"marchandise";"1.00";" 70.00 ";45575;"facture_periodique"
"Cléodis";"FLI19100117";02/10/2019;"Wildcard SSL *.cleodis.com - frais de mise en place et certificat pour un an";02/10/2019;"VENTE D'ABONNEMENTS";"VENTE D'ABONNEMENTS";"marchandise";"1.00";" 300.00 ";45578;"facture_periodique"
"Cléodis";"FLI19100118";02/10/2019;"Environnement PRODUCTIONFirewall VM Web (1 vCPU / 4 Go Ram / 8 Go Swap / 40 Go SSD)VM Bdd (1 vCPU / 4 Go Ram / 8 Go Swap / 20 Go SSD)Sauvegarde 7 joursInfogérance10Mb/s";02/10/2019;"VENTE D'ABONNEMENTS";"VENTE D'ABONNEMENTS";"marchandise";"1.00";" 746.00 ";45583;"facture_periodique"
"Cléodis";"FLI19100118";02/10/2019;"Stockage Template VM Pré-Prod (x2) + VM Recette (x1) [templatisation réalisée dans le cadre de la régie]";02/10/2019;"VENTE D'ABONNEMENTS";"VENTE D'ABONNEMENTS";"marchandise";"1.00";" 25.00 ";45584;"facture_periodique"
"COMMUNE DE LA SENTINELLE";"FLI19100119";03/10/2019;"Adobe InDesign CC for teams - Licence d'abonnement (engagement 1 an) - 1 utilisateur";03/10/2019;"VENTE D'ABONNEMENTS";"VENTE D'ABONNEMENTS";"marchandise";"3.00";" 29.99 ";45587;"avoir"
"COMMUNE DE LA SENTINELLE";"FLI19100120";03/10/2019;"Adobe InDesign CC for teams - Licence d'abonnement (engagement 1 an) - 1 utilisateur";03/10/2019;"VENTE D'ABONNEMENTS";"VENTE D'ABONNEMENTS";"marchandise";"3.00";" 29.99 ";45588;"avoir"
"ITS GROUP";"FLI19100121";04/10/2019;"Prestation d'assistance technique sur site (ARRAS) - 7 h/jour, jours ouvrés";04/10/2019;"PRESTATIONS INFRA";"PRESTATIONS INFRA";"service";"9.00";" 240.00 ";45589;"facture"
"Climal";"FLI19100122";04/10/2019;"Prestation forfaitaire d'installation, de configuration et de déploiement d'une licence Antivirus Kaspersky sur un PC/serveur";04/10/2019;"VENTES DE MARCHANDISES";"PRESTATIONS INFRA";"marchandise";"40.00";" 19.00 ";45590;"avoir"
"Dupont Restauration";"FLI19090086";30/09/2019;"Régie de développement - Développeur junior - Chez Dupont restauration- TARIF A L'HEURE";30/09/2019;"PRESTATIONS DE DEVELOPPEMENT";"PRESTATIONS DE DEVELOPPEMENT";"service";"14.00";" 69.28 ";45609;"facture_periodique"
"Dupont Restauration";"FLI19090086";30/09/2019;"Régie de développement - Développeur junior - Chez Absystech - TARIF A L'HEURE";30/09/2019;"PRESTATIONS DE DEVELOPPEMENT";"PRESTATIONS DE DEVELOPPEMENT";"service";"8.00";" 62.00 ";45610;"facture_periodique"
"Dupont Restauration";"FLI19090086";30/09/2019;"Régie de développement - Développeur senior- Chez Dupont Restauration - TARIF A L'HEURE";30/09/2019;"PRESTATIONS DE DEVELOPPEMENT";"PRESTATIONS DE DEVELOPPEMENT";"service";"38.50";" 83.00 ";45611;"facture_periodique"
"Dupont Restauration";"FLI19090086";30/09/2019;"Régie de développement - Développeur senior - Chez Absystech - TARIF A L'HEURE";30/09/2019;"PRESTATIONS DE DEVELOPPEMENT";"PRESTATIONS DE DEVELOPPEMENT";"service";"0.25";" 75.71 ";45612;"facture_periodique"
"Dupont Restauration";"FLI19090086";30/09/2019;"Régie de développement - Ingénieur expert - Chez Dupont restauration - TARIF A L'HEURE";30/09/2019;"PRESTATIONS DE DEVELOPPEMENT";"PRESTATIONS DE DEVELOPPEMENT";"service";"0.00";" 100.57 ";45613;"facture_periodique"
"Dupont Restauration";"FLI19090086";30/09/2019;"Régie de développement - Ingénieur expert - Chez Absystech - TARIF A L'HEURE";30/09/2019;"PRESTATIONS DE DEVELOPPEMENT";"PRESTATIONS DE DEVELOPPEMENT";"service";"0.00";" 93.14 ";45614;"facture_periodique"
"Dupont Restauration";"FLI19090087";30/09/2019;"Régie de développement - Développeur junior - Chez Dupont restauration- TARIF A L'HEURE";30/09/2019;"PRESTATIONS DE DEVELOPPEMENT";"PRESTATIONS DE DEVELOPPEMENT";"service";"0.00";" 69.28 ";45621;"facture_periodique"
"Dupont Restauration";"FLI19090087";30/09/2019;"Régie de développement - Développeur junior - Chez Absystech - TARIF A L'HEURE";30/09/2019;"PRESTATIONS DE DEVELOPPEMENT";"PRESTATIONS DE DEVELOPPEMENT";"service";"0.00";" 62.00 ";45622;"facture_periodique"
"Dupont Restauration";"FLI19090087";30/09/2019;"Régie de développement - Développeur senior- Chez Dupont Restauration - TARIF A L'HEURE";30/09/2019;"PRESTATIONS DE DEVELOPPEMENT";"PRESTATIONS DE DEVELOPPEMENT";"service";"10.00";" 83.00 ";45623;"facture_periodique"
"Dupont Restauration";"FLI19090087";30/09/2019;"Régie de développement - Développeur senior - Chez Absystech - TARIF A L'HEURE";30/09/2019;"PRESTATIONS DE DEVELOPPEMENT";"PRESTATIONS DE DEVELOPPEMENT";"service";"0.00";" 75.71 ";45624;"facture_periodique"
"Dupont Restauration";"FLI19090087";30/09/2019;"Régie de développement - Ingénieur expert - Chez Dupont restauration - TARIF A L'HEURE";30/09/2019;"PRESTATIONS DE DEVELOPPEMENT";"PRESTATIONS DE DEVELOPPEMENT";"service";"0.00";" 100.57 ";45625;"facture_periodique"
"Dupont Restauration";"FLI19090087";30/09/2019;"Régie de développement - Ingénieur expert - Chez Absystech - TARIF A L'HEURE";30/09/2019;"PRESTATIONS DE DEVELOPPEMENT";"PRESTATIONS DE DEVELOPPEMENT";"service";"0.00";" 93.14 ";45626;"facture_periodique"
"Coallis";"FLI19100123";08/10/2019;"Switch Ubiquiti Networks - 24 ports Gigabit PoE+ / IEEE 802.3at/af + PoE passif";08/10/2019;"VENTES DE MARCHANDISES";"VENTES DE MARCHANDISES";"marchandise";"1.00";" 390.00 ";45633;"facture"
"Coallis";"FLI19100123";08/10/2019;"Cordon RJ45 catégorie 6 S/FTP noir - 0,3 m";08/10/2019;"VENTES DE MARCHANDISES";"VENTES DE MARCHANDISES";"marchandise";"25.00";" 2.50 ";45634;"facture"
"Coallis";"FLI19100123";08/10/2019;"Installation / Configuration Switch Unifi 24 ports - Configuration VLAN";08/10/2019;"PRESTATIONS INFRA";"PRESTATIONS INFRA";"service";"1.00";" 99.00 ";45635;"facture"
"FIVES MACHINING";"FLI19100124";08/10/2019;"HP DesignJet T830 - 36"" imprimante multifonctions - couleur - jet d'encre - 914 x 2770 mm (original) - Rouleau (91,4 cm x 45,7 m), 914 x 1897 mm (support) - jusqu'à 0.42 min/page (impression) - 1 inclinaison - Gigabit LAN, Wi-Fi, hôte USB 2.0";08/10/2019;"VENTES DE MARCHANDISES";"VENTES DE MARCHANDISES";"marchandise";"1.00";" 4365.00 ";45636;"facture"
"FIVES MACHINING";"FLI19100124";08/10/2019;"HP 728 - 300 ml - noir mat - originale - DesignJet - cartouche d'encre - pour DesignJet T730, T830";08/10/2019;"VENTES DE MARCHANDISES";"VENTES DE MARCHANDISES";"marchandise";"1.00";" 185.00 ";45637;"facture"
"FIVES MACHINING";"FLI19100124";08/10/2019;"HP 728 - 300 ml - jaune - originale - DesignJet - cartouche d'encre - pour DesignJet T730, T830";08/10/2019;"VENTES DE MARCHANDISES";"VENTES DE MARCHANDISES";"marchandise";"1.00";" 185.00 ";45638;"facture"
"FIVES MACHINING";"FLI19100124";08/10/2019;"HP 728 - 300 ml - magenta - originale - DesignJet - cartouche d'encre - pour DesignJet T730, T830";08/10/2019;"VENTES DE MARCHANDISES";"VENTES DE MARCHANDISES";"marchandise";"1.00";" 185.00 ";45639;"facture"
"FIVES MACHINING";"FLI19100124";08/10/2019;"HP 728 - 300 ml - cyan - originale - DesignJet - cartouche d'encre - pour DesignJet T730, T830";08/10/2019;"VENTES DE MARCHANDISES";"VENTES DE MARCHANDISES";"marchandise";"1.00";" 185.00 ";45640;"facture"
"Imagerie Medicale Jacquemars GIELÉE";"FLI19100125";08/10/2019;"Crédits de maintenance et support technique (Valables pour les comptes hotline AbsysTech et AbsysTech Telecom) [nl]Renouvellement automatique par la suite";08/10/2019;"PRESTATIONS - ABO RENOUV";"PRESTATIONS INFRA";"service";"59.00";" 72.00 ";45641;"facture"
"Imagerie Medicale Jacquemars GIELÉE";"FLI19100125";08/10/2019;"Remise commerciale de 5% liée à l'autorisation de prélèvement automatique en lien avec le ""Pack +10"" de l'offre Ticket ZEN";08/10/2019;"PRESTATIONS - ABO RENOUV";"PRESTATIONS INFRA";"service";"59.00";" -3.60 ";45642;"facture"
"Spacing Nord";"FLI19100126";08/10/2019;"AutoCAD LT - Subscription Renewal (annuel) + Advanced Support - 1 siège";08/10/2019;"VENTE D'ABONNEMENTS";"VENTE D'ABONNEMENTS";"marchandise";"7.00";" 400.00 ";45643;"facture"
"SORELI";"FLI19100127";08/10/2019;"Adobe InDesign CC for teams - Licence d'abonnement (engagement 1 an) - Tarif pour un mois, paiement annuel - 1 utilisateur";08/10/2019;"VENTES DE MARCHANDISES";"VENTE D'ABONNEMENTS";"marchandise";"12.00";" 29.99 ";45644;"facture"
"SORELI";"FLI19100128";08/10/2019;"Adobe Photoshop CC et Adobe Indesign CC [pack complet)- Licence d'abonnement ( 1 an ) - 1 utilisateur - Value Incentive Plan - niveau 1 ( 1-49 ) - 0 points - Tarif par mois, paiement annuel  - Win, Mac - Multi European Languages";08/10/2019;"VENTES DE MARCHANDISES";"VENTE D'ABONNEMENTS";"marchandise";"12.00";" 69.99 ";45645;"facture"
"Selarl Soc Imagerie Porte Des Flandres";"FLI19100129";08/10/2019;"Imprimante Monochrome Lexmark M1242+ avec 1 an de garantie sur site + 3 ans pièces et kit de maintenance - Fonction: Laser monochrome, Écran LCD couleur de 6cm - Processeur: Dual Core, 800 MHz - Recto verso: Recto-verso intégré - Vitesse d'impression, A4 noir: 38 pages par minute - Temps de sortie de la première page: 6,5 secondes - Vitesse d'impression, A4 couleur: 38 pages par minute - Mémoire: 512 Mo - Cycle d'utilisation mensuel: 100000 Impressions par mois (volume maximum en utilisation ponctuelle) - Volume mensuel de pages recommandé: 750 - 7200 pages - Capacité de chargement papier, standard: Jusqu'à: 250 feuilles (75 g/m²)";08/10/2019;"VENTES DE MARCHANDISES";"VENTES DE MARCHANDISES";"marchandise";"1.00";" 265.00 ";45646;"facture"
"Selarl Soc Imagerie Porte Des Flandres";"FLI19100129";08/10/2019;"Service d'installation standard pour Lexmark M1140+ - Comprend le déballage, la configuration sur site, la mise en réseau, et l'installation sur 3 postes";08/10/2019;"PRESTATIONS INFRA";"PRESTATIONS INFRA";"service";"1.00";" 125.00 ";45647;"facture"
"Selarl Soc Imagerie Porte Des Flandres";"FLI19100129";08/10/2019;"Forfait déplacement sur site (< 50 Km)";08/10/2019;"PRESTATIONS INFRA";"PRESTATIONS INFRA";"service";"1.00";" 69.00 ";45648;"facture"
"Cléodis";"FLI19100130";08/10/2019;"Forfait 10 000 SMS";08/10/2019;"VENTES DE MARCHANDISES";"VENTES DE MARCHANDISES";"marchandise";"1.00";" 650.00 ";45649;"facture"
"Transalog";"FLI19100131";08/10/2019;"Dell SonicWALL Comprehensive Gateway Security Suite pour SonicWALL TZ 300 Licence d'abonnement ( 1 an ) 1 appareil";08/10/2019;"VENTES DE MARCHANDISES";"VENTE D'ABONNEMENTS";"marchandise";"1.00";" 411.00 ";45650;"facture"
"Cléodis";"FLI19090088";30/09/2019;"Développeur Sénior";30/09/2019;"PRESTATIONS INFRA";"PRESTATIONS DE DEVELOPPEMENT";"service";"17.25";" 67.14 ";45659;"facture_periodique"
